CPH,ProducerID,TradingName,Date
13/122/0049/,28787,GREYS MILKING SHEEP CO.,2017-06-07
60/107/0086/,22621,Mr A J Williams,2017-06-08
55/214/0010/,20632,"M/S I W, M J, E H & E L Jones",2017-06-08
55/530/0028/,21587,T G & G M Morgan,2017-06-08
60/076/0025/,30214,T/A: AR Edwards& Son,2017-06-08
08/628/0012/,30097,T/A: T J Martin & A M Porter,2017-06-08
55/070/0073/,30865,"Daniel E Davies, Hannah M V M Davies & Daniel G Davies",2017-06-08
21/031/0011/,9718,E B DOWSON & SON,2017-06-08
49/528/0783/,18595,C W HARDY,2017-06-08
49/542/0009/,18594,J A LAWN,2017-06-08
44/673/0133/,16319,M T  PARTINGTON,2017-06-08
44/623/0398/,16274,B S ROBERTS & SON,2017-06-08
08/358/0022/,3944,MESSRS I & M E ASKEW,2017-06-08
08/345/0016/,3903,H WRIGHT & SONS,2017-06-08
08/145/0042/,3431,SKIRWITH HALL FARMS LTD,2017-06-08
08/153/0013/,3507,P H & E A HEBSON,2017-06-08
08/169/0020/,3555,MESSRS JAMES,2017-06-08
08/169/0032/,3557,Messrs H Noble & Sons,2017-06-08
08/373/0005/,4022,A & C CARTER,2017-06-08
08/040/0010/,2931,M/S J PAISLEY & SONS,2017-06-09
06/313/0010/,1258,Messrs John & T J N Platt,2017-06-09
55/004/0024/,19531,"D J A, Mrs M S & R Phillips",2017-06-09
55/004/0139/,19559,H & Mrs E I Thomas,2017-06-09
55/005/0003/,19563,T J & B E JAMES,2017-06-09
55/011/0074/,19710,Pugh Bros.,2017-06-09
56/040/0033/,21780,JW JONES & CO,2017-06-09
60/009/0095/,22517,D W Meadmore & Son,2017-06-09
56/226/0315/,22150,E E & M WILLIAMS & SONS,2017-06-09
56/099/0009/,22023,H I ROWLANDS CO LTD,2017-06-09
56/067/0006/,21909,M/S G WHITTINGHAM & SONS,2017-06-09
56/044/0032/,21818,E P & A ROWLANDS & SON,2017-06-09
42/015/0016/,15855,CASTLE FARM PARTNERSHIP,2017-06-10
36/403/0003/,14029,M T & C M HEAL,2017-06-12
55/004/0093/,19545,Mr J D P Thomas,2017-06-12
55/083/0060/,20436,"A E, T E, P D, & M A Thomas",2017-06-12
55/083/0060/,20436,"A E, T E, P D, & M A Thomas",2017-06-12
55/083/0081/,20440,M A & M R Williams,2017-06-12
55/076/0024/,20343,C Waters & Son,2017-06-12
55/025/0012/,19912,D E & D E & D A Morris,2017-06-12
35/267/0145/,13139,A R Jones & Son,2017-06-12
35/154/0008/,12739,P J & F P Bridge,2017-06-12
35/082/0057/,12476,J A & H E Lutner,2017-06-12
10/028/0012/,5287,J & J IRISH (JEREMY & JACQUELINE),2017-06-12
10/155/0090/,5790,R T HANCOCK,2017-06-12
10/057/0030/,5361,T/A: Tucker & Sons Ltd,2017-06-12
10/459/0003/,7034,"D, B & M WALL",2017-06-12
10/406/0124/,6911,A F J & A E CHAMBERLAIN,2017-06-12
56/043/0194/,21810,W P & N L DAVIES,2017-06-12
56/259/0021/,22324,J I & D HUGHES,2017-06-12
56/067/0006/,21709,C E DUTTON & SON,2017-06-12
55/083/0119/,20453,Mr J W THOMAS,2017-06-12
48/718/0145/00,29901,T/A: A & C L Gray,2017-06-12
55/008/0148/,29831,Garnwen Farm,2017-06-12
55/039/7501/,30779,Dolau Ltd,2017-06-12
10/093/0341/,30343,T/A: Chagfarm CIC,2017-06-12
10/478/0020/,30362,A R Hooper and Partners Ltd,2017-06-12
55/211/0133/00,30770,WA a ME Davies Cyf,2017-06-13
07/095/7104/00,30757,T/A: CJ & VJ Tucker,2017-06-13
37/189/0189/00,30891,T/A: P.Sutton,2017-06-13
55/208/0174/00,20579,D J & MRS H M DAVIES,2017-06-13
17/023/0001/,8926,MESSRS E. ABELL & SON,2017-06-13
29/009/0058/,11418,T/A: BARNOWL JERSEY STUD,2017-06-13
47/639/0010/00,17032,G E BUCKLEY & SONS,2017-06-13
48/480/0003/,17765,MR M H BURTT,2017-06-13
37/201/0039/00,15243,A D & P J MOSELEY,2017-06-13
27/326/0079/,11253,D H MITCHELL & SONS,2017-06-14
27/326/0167/,11254,D H MITCHELL & SONS,2017-06-14
21/459/0058/,10590,B J & M TOMLINSON & SON,2017-06-14
21/238/0025/,10311,PEMBERTON'S DAIRIES,2017-06-14
35/268/0023/,13150,D N & J G Price,2017-06-14
20/054/0024/,9468,D MURDOCH & SONS,2017-06-14
20/058/0030/,9469,P J FORKNALL,2017-06-14
10/086/0013/,5474,R F TAPP & SON,2017-06-14
10/155/0090/,5790,R T HANCOCK,2017-06-14
08/373/0005/,4022,A & C CARTER,2017-06-14
08/373/0011/,4024,R J & K R WILKINSON,2017-06-14
06/299/0008/,1225,GE OAKLEY & SONS,2017-06-14
06/350/0026/,1377,F R & V A SIMS,2017-06-14
06/081/0043/,484,MR A J NORBURY,2017-06-14
06/226/0030/,494,GARNETT FARMS,2017-06-14
04/557/0011/,259,F S STURROCK & SONS,2017-06-14
06/087/0003/,508,K H RILEY & SONS,2017-06-14
06/237/0022/,932,MR R C HOLLINSHEAD,2017-06-14
08/153/0013/,3507,P H & E A HEBSON,2017-06-14
08/170/0006/,3561,MESSRS C HARRINGTON,2017-06-14
08/143/0008/,3420,DW & TA BELL,2017-06-14
08/150/0002/,3450,MESSRS M ARMSTRONG,2017-06-14
55/487/0069/,21391,D O V & R R Johns,2017-06-14
55/487/0069/,21391,D O V & R R Johns,2017-06-14
55/487/0079/,21393,W R E Thomas,2017-06-14
55/575/0037/,29555,C H & J Evans,2017-06-14
35/268/0013/,29299,A J & M R Hughes,2017-06-14
10/050/0055/,29274,C T C Ley Ltd,2017-06-14
12/182/0022/,30728,High Hedley Hope Farm Ltd,2017-06-14
06/237/0052/,30709,T/A: S.K. Livestock Services,2017-06-14
07/034/0008/,30569,T/A: JB Statton & Son,2017-06-15
07/014/0401/,30841,T/A: Thirtle Mills Farm Partnership,2017-06-15
10/350/0119/,30808,W P Dawe & Son,2017-06-15
14/053/0016/,8245,P D Birchall & Sons,2017-06-15
33/215/0073/,12984,R T Tudor & Son,2017-06-15
21/044/0025/,9765,LOWER SHORROCK HEY FARMS LTD,2017-06-15
28/520/0001/,11373,MR & MRS W WALES,2017-06-15
37/202/0011/,15254,MESSRS F & E M BUXTON & PARTNERS,2017-06-15
37/204/0009/,15274,S A WAYNE,2017-06-15
37/149/0016/,15058,R H BRASSINGTON & SONS,2017-06-15
44/673/0133/,16319,M T  PARTINGTON,2017-06-15
37/206/0093/,15306,W A & A E TURNOCK,2017-06-16
08/065/0094/,3070,P & E HARRISON LTD,2017-06-16
07/207/0063/,2578,T/A: Parker's Agriculture,2017-06-16
06/226/0016/,881,R G & D J FRITH,2017-06-16
07/094/0486/,240,D DODWELL & SON,2017-06-16
06/311/0015/,1252,J N & L P BATE & CO,2017-06-16
06/332/0036/,1292,R J WARD,2017-06-16
32/037/0131/,30342,T/A: Plainspot Farm,2017-06-16
53/167/0045/,29406,HUW EURIG JONES,2017-06-16
37/025/0105/,29646,A & M WHEAT,2017-06-16
06/055/0002/,30193,T/A: H S Bourne,2017-06-16
56/245/0009/,22259,T/A: R H & S MOTTERSHEAD,2017-06-16
08/033/0020/,28821,NEREWATER FARM,2017-06-16
35/218/0121/,28875,D M Dale & Co,2017-06-16
58/136/0018/,22446,W E Morgan & Son,2017-06-19
58/118/0043/,22431,MWL EVANS,2017-06-19
10/441/0038/,30905,T/A: RS & SJ Risdon (Woodrow Barton Acc),2017-06-19
16/013/0036/,8876,QUEENBOWER DAIRY,2017-06-19
10/392/0016/,6818,MRS B M BAKER & SON,2017-06-19
10/218/0005/,6200,T/A  A & P Cooke,2017-06-19
10/258/0105/,6343,L P & M P Coles,2017-06-19
35/270/0085/,13195,R L Edwards & Partner,2017-06-19
36/144/0007/,13608,P T Bale & Sons,2017-06-19
35/150/0040/,12706,MRS M K MANFORD & PARTNERS,2017-06-19
22/090/0022/,10798,B G PEBERDY,2017-06-20
21/044/0003/,9761,J MARROW,2017-06-20
21/222/0022/,10265,JM & BA STOPFORTH,2017-06-20
21/209/0034/,10223,A A & E CRITCHLEY & SON,2017-06-20
21/157/0019/,10041,T TAYLOR,2017-06-20
52/105/0052/,18928,D J H Foulkes & Son,2017-06-20
51/418/0233/,18846,D M COLLINSON,2017-06-20
51/376/0066/,18819,LOWNA DAIRY LTD,2017-06-20
11/168/0005/,7578,R T MILLARD & SONS,2017-06-20
11/213/0003/,7702,Eric Crichton,2017-06-20
14/195/0006/,8448,W O Slatter & Son,2017-06-20
10/071/0045/,5411,H Burrows & Son,2017-06-20
10/062/0070/,5374,BARTON CLOSE FARM,2017-06-20
10/049/0096/,5344,MR & MRS S W HAYWOOD & SON,2017-06-20
53/075/0376/,30840,T/A: A P Jones,2017-06-20
57/034/0042/,22377,V J Thomas & Son Ltd,2017-06-20
57/037/0001/,22381,P E & R E David,2017-06-20
55/081/0025/,29575,P T & S T Rodenhurst,2017-06-21
55/082/0117/,30902,T/A: PH & CA Picton,2017-06-21
45/021/0177/,30899,T/A: Jamie?s Farm,2017-06-21
08/391/0022/,4109,F D BAXTER,2017-06-21
17/431/0105/,9264,T/A: Carpenters Hill Farm,2017-06-21
11/060/0007/,7220,F H & P J Bailey,2017-06-21
10/319/0023/,6563,A J & D J COOK,2017-06-21
10/348/0039/,6713,F RUNDLE & SONS,2017-06-21
10/329/0041/,6618,I GOVIER & C M GOVIER & SON,2017-06-21
10/329/0043/,6619,S P & L A COOK,2017-06-21
06/294/0009/,1190,N & E J GOODWIN,2017-06-21
07/029/0062/,1708,R J & M E BUTTER,2017-06-21
07/027/0056/,1694,M J SANDERCOCK,2017-06-21
07/083/0001/,1917,T E & J M BAYLY & SONS,2017-06-21
06/087/0003/,508,K H RILEY & SONS,2017-06-21
03/074/0005/,162,F H PULLIN & SONS LTD,2017-06-21
07/200/0013/,2529,T G GWENNAP & SON,2017-06-21
07/198/0029/,2511,C F HALL,2017-06-21
07/192/0038/,2471,W E EDDY & SON,2017-06-21
08/328/0006/,3811,J & A BARROW,2017-06-21
08/329/0070/,3824,W & M R CHAPPELHOW,2017-06-21
55/025/0012/,19912,D E & D E & D A Morris,2017-06-21
55/025/0055/,19920,P G F James,2017-06-21
55/076/0024/,20343,C Waters & Son,2017-06-21
55/089/5001/,20465,H & S J Morgan,2017-06-21
45/035/0028/,16456,MEAD FARM,2017-06-21
37/018/0013/,14467,A & H M HULME & SON,2017-06-21
37/032/0027/,14590,M/S E M & M R PEARCE,2017-06-21
37/062/0073/,14743,D J GOULD & SON,2017-06-21
21/178/0001/,10147,A T BURROW & SON,2017-06-21
21/401/0010/,10411,MESSRS J M AND M H FRANCE AND SON,2017-06-21
21/401/0030/,10416,France Brothers,2017-06-21
21/459/0058/,10590,B J & M TOMLINSON & SON,2017-06-21
31/136/0049/,11547,T/A: D A Howie & Sons,2017-06-21
31/347/0003/,11578,MESSRS M L & J M RICHARDSON & SONS,2017-06-21
35/011/0045/,12319,D W David & Sons,2017-06-21
35/011/0047/,12320,A S & M A Leeke,2017-06-21
35/014/0023/,12336,R F Evans & Son,2017-06-21
36/067/0015/,13438,A S & S MORGAN,2017-06-22
32/003/0041/,11659,N D CONNORS FARMS LTD,2017-06-22
36/416/0099/,29641,Dreamers Farm,2017-06-22
60/009/0095/,22517,D W Meadmore & Son,2017-06-22
60/107/0086/,22621,Mr A J Williams,2017-06-22
60/121/0033/,22657,"H W, F A & B H Parry",2017-06-23
40/088/0116/,30739,Susan Root,2017-06-23
32/275/0001/,11771,Reg as: THE WELBECK ESTATE CO LTD,2017-06-23
08/091/0044/,3242,MESSRS P & A JARMAN,2017-06-23
08/180/0030/,3603,MR B PARKER,2017-06-23
08/040/0010/,2931,M/S J PAISLEY & SONS,2017-06-23
06/241/0001/,955,T/A: L. Ford & Son,2017-06-23
06/307/0009/,1248,T/A: T M Woodcock and Partners,2017-06-23
15/163/0061/,8723,MR Mark Stevens,2017-06-23
10/408/0022/,6934,J & M ELSTON,2017-06-26
35/281/0005/,13232,J R Kynaston,2017-06-26
35/011/0033/,12317,Thomas & Wilson,2017-06-26
35/011/0100/,12325,Glyn Breeze & Partners,2017-06-26
35/011/0073/,12323,Eyron farms,2017-06-26
55/430/0382/,30747,Alex Heffron and Sam Berry,2017-06-26
55/006/0260/,30414,T/A: Messrs Driscoll,2017-06-26
55/070/0527/,30898,T/A: Henfryn Farm,2017-06-26
55/081/0025/,29575,P T & S T Rodenhurst,2017-06-26
21/007/0315/,30288,T/A: Low Bark Farming Company Limited,2017-06-27
21/143/0023/,29267,W & A E CORNALL,2017-06-27
55/252/0056/,20773,G W & M E OWEN & SONS,2017-06-27
10/441/0038/,30905,T/A: RS & SJ Risdon (Woodrow Barton Acc),2017-06-27
22/128/0070/,30465,T/A: Whetstone Pastures Dairy,2017-06-27
10/405/0008/,30483,Nicholas Heard,2017-06-27
21/682/0037/,10724,M & J BRISTOL,2017-06-27
22/060/0019/,10781,KEYTHORPE FARMS,2017-06-27
21/148/0001/,9979,W & G CORNTHWAITE & SON,2017-06-27
42/131/0048/,15954,B F ARMSTRONG & SON,2017-06-27
37/204/0009/,15274,S A WAYNE,2017-06-27
40/138/0215/,15702,NALDRETT & PARTNERS,2017-06-27
55/065/0053/,20264,T W D & R H E DAVIES,2017-06-27
11/074/0016/,7309,T R Horsington & Sons,2017-06-27
10/392/0016/,6818,MRS B M BAKER & SON,2017-06-27
10/011/0014/,5186,B J & C A ELLIS & SON,2017-06-27
06/226/0030/,884,GARNETT FARMS,2017-06-27
06/226/0030/,494,GARNETT FARMS,2017-06-27
06/154/0016/,681,A P BLOOR,2017-06-27
07/188/0113/,2450,Trink Dairy Limited,2017-06-28
08/384/0004/,4071,J M BARTON & SON,2017-06-28
10/116/0051/,5614,R R J & G A M PULMAN & SON,2017-06-28
10/408/0008/,6937,A J THOMAS & SON,2017-06-28
10/408/0124/,6911,A F J & A E CHAMBERLAIN,2017-06-28
10/459/0003/,7034,"D, B & M WALL",2017-06-28
55/068/0303/,20301,C N & E M & D M Jones,2017-06-28
21/216/0015/,10423,G.E & A.P HEWITT,2017-06-28
21/459/0058/,10590,B J & M TOMLINSON & SON,2017-06-28
31/347/0003/,11578,MESSRS M L & J M RICHARDSON & SONS,2017-06-28
31/136/0049/,11547,T/A: D A Howie & Sons,2017-06-28
10/296/0328/,30364,T/A: S.R. & O.L. Downing,2017-06-28
55/226/0067/,20700,J W LEWIS & SON,2017-06-28
56/036/0021/,21793,P D & M HILL,2017-06-28
56/076/0124/,21951,Vincent Jones & Co.,2017-06-28
21/681/0068/,30643,T/A: Laneside Farm Partnership,2017-06-29
48/460/0011/,17705,M/S H W WARD & SONS,2017-06-29
48/175/0005/,17380,J S W COOK,2017-06-29
37/095/0029/,14929,N & J MAYBURY,2017-06-29
11/157/0002/,7502,R PIKE AND SON,2017-06-29
16/006/0061/,8864,THORNESS FARM,2017-06-29
16/024/0003/,8905,MESSRS TURNEYS,2017-06-29
09/086/0006/,4675,W BRADBURY & SONS,2017-06-29
09/187/0014/,4891,J A BRANDRICK,2017-06-29
20/064/0013/,9474,J LEGGAT & SON,2017-06-30
08/066/0009/,3078,MESSRS MALLINSON,2017-06-30
08/180/0030/,3603,MR B PARKER,2017-06-30
08/115/0016/,3284,M/S J WHITEFORD & SONS,2017-06-30
07/027/0056/,1694,M J SANDERCOCK,2017-06-30
37/067/0006/,14815,D SWINSON,2017-06-30
37/067/0068/,14825,OLD SPRINGS FARM,2017-06-30
37/248/0078/,15473,S G LEE & SONS,2017-06-30
42/131/0048/,15954,B F ARMSTRONG & SON,2017-06-30
20/329/0034/,11628,J TURNBULL & SONS,2017-06-30
20/378/0037/,9580,R W GODDARD & PTNS,2017-06-30
20/384/0002/,9581,M W GODDARD,2017-06-30
07/221/0307/,30765,T/A: J R Frayne,2017-06-30
07/082/0005/,29068,E R & J HEADON & SONS,2017-06-30
06/055/0002/,30193,T/A: H S Bourne,2017-07-03
35/270/0069/,13193,Mr A J & Mrs R A Hough,2017-07-03
35/215/0073/,12984,R T Tudor & Son,2017-07-03
35/267/0135/,13136,N K & C L Jackson,2017-07-03
37/149/0016/,15058,R H BRASSINGTON & SONS,2017-07-03
37/196/0135/,15209,C & S  WATERFALL,2017-07-04
41/051/0172/,15753,GOLDEN CROSS CHEESE COMPANY LTD,2017-07-04
34/488/0022/,12038,"Michael J King, Gemma M King, Richard J King and Kathleen A King",2017-07-04
29/285/0009/,11512,G.T.H. BAILEY,2017-07-04
07/186/0017/,2420,G G & J M Jenkin & Son,2017-07-04
07/173/0039/,2340,MARGARET & STEPHEN GREEN,2017-07-04
56/206/0092/,22072,Joseph D Evans,2017-07-04
56/043/0106/,21809,W P & J P DAVIES,2017-07-04
56/035/0008/,21748,C & G OWEN,2017-07-04
56/226/0167/,30920,Haydn Griffiths and Sarah L Griffiths,2017-07-04
10/090/0180/,30903,Oliver Huw Jones,2017-07-05
52/164/0256/,29718,T/A: DW and CV Griffiths,2017-07-05
06/254/0034/,1024,MR F W AND H R BONELL,2017-07-05
10/178/0201/,5922,MR M J HOOPER,2017-07-05
10/181/0081/,5941,M/S G P & J A KIRK,2017-07-05
21/672/0035/,10705,N LUND,2017-07-05
21/118/0013/,9864,COLIN MIDDLETON,2017-07-05
21/120/0011/,9869,J E & J G COWPERTHWAITE,2017-07-05
21/120/0015/,9872,MR E H COWPERTHWAITE,2017-07-05
21/133/0030/,9916,A P TOWNSEND,2017-07-05
35/169/0008/,12848,D P Manning & Co,2017-07-05
35/174/0083/,12928,C J Phillips & Co.,2017-07-05
42/028/0006/,15862,"M/S R G L, J R & R C L HAYDON",2017-07-05
43/018/0022/,16038,D GOADBY & SONS,2017-07-06
37/030/0161/,14576,M/S D E & S E FURNIVAL,2017-07-06
37/030/0134/,14567,EDWARD FAIR,2017-07-06
36/395/0113/,14169,GILCOMBE FARM,2017-07-06
36/397/0049/,14186,E C CLARK PARTNERS,2017-07-06
47/604/0004/,17008,A E ROSS & SON,2017-07-06
35/124/0034/00,12592,W J F Lees & Partners,2017-07-06
21/182/0030/,10165,M G & J PARKER,2017-07-06
21/221/0028/,10259,J A & A P & M J BRAITHWAITE,2017-07-06
22/169/0024/,10873,J & A R BODYCOTE,2017-07-06
22/222/0057/,10954,FLETCHER PARTNERS,2017-07-06
21/429/0008/,10560,C NEWSHAM,2017-07-06
21/459/0058/,10590,B J & M TOMLINSON & SON,2017-07-06
31/136/0049/,11547,T/A: D A Howie & Sons,2017-07-06
20/058/0030/,9469,P J FORKNALL,2017-07-06
10/329/0043/,6619,S P & L A COOK,2017-07-06
10/340/0057/,6679,D J & W M WARREN,2017-07-06
10/314/0066/,6545,MESSRS NICHOLLS,2017-07-06
35/269/0436/00,29494,Ward Partners,2017-07-06
20/048/0262/,29512,PLURENDEN PARTNERSHIP,2017-07-06
20/059/8000/,30896,T/A: Kent County Agricultural Society,2017-07-06
10/071/0134/,30909,T/A: Devon Agricultural Contracting,2017-07-07
10/050/0055/,29274,C T C Ley Ltd,2017-07-07
35/268/0013/,29299,A J & M R Hughes,2017-07-07
16/013/0036/,8876,QUEENBOWER DAIRY,2017-07-07
10/049/0096/,5344,MR & MRS S W HAYWOOD & SON,2017-07-07
06/204/0084/,811,J & S OAKES,2017-07-07
06/299/0008/,1225,GE OAKLEY & SONS,2017-07-07
08/003/0039/,2662,J G & R W NEVINSON & SON,2017-07-07
08/097/0002/,3236,M/S G & E BELL & SON,2017-07-07
21/652/0001/,10669,Withgill Farm Ltd,2017-07-07
21/668/0058/,10687,J E & B M HARRISON,2017-07-07
21/642/0025/,10641,J S S VERITY,2017-07-07
21/044/0025/,9765,LOWER SHORROCK HEY FARMS LTD,2017-07-07
21/031/0011/,9718,E B DOWSON & SON,2017-07-07
35/268/0023/,13150,D N & J G Price,2017-07-07
35/268/0023/,13150,D N & J G Price,2017-07-07
49/543/0015/,18704,BRIAN HAIGH,2017-07-07
42/100/0222/,15930,R S HANCOCK & PARTNERS,2017-07-07
07/117/0116/,29526,OSP HICKS,2017-07-08
48/711/8000/00,30173,Yorkshire Agricultural Society,2017-07-10
55/441/0007/00,21123,W L RAYMOND & LAWRENCE,2017-07-10
55/446/0005/00,21154,D & G James,2017-07-10
55/460/0061/00,21232,W J O & M G Rees,2017-07-10
48/704/0004/00,18022,MESSRS R SIMPSON & SONS,2017-07-10
08/405/0002/,4169,S MAWSON & SON,2017-07-10
08/405/0016/,4170,A & M I ROBINSON,2017-07-10
08/405/0062/,4175,J D & M BECK,2017-07-10
48/451/0004/,17698,MR A BRADLEY,2017-07-11
52/104/0024/,18915,W P & G H ROGERS,2017-07-11
52/143/0043/,19063,J & E WILLIAMS,2017-07-11
52/164/0029/,19140,LEWIS JONES PARTNERSHIP,2017-07-11
35/227/0001/,13015,Mrs E M Shingler & Son,2017-07-11
35/130/0009/,12604,A Phillips & Son,2017-07-11
55/461/0018/,21237,W H Phillips & Son,2017-07-11
55/461/0027/,21241,"T/A: M W, K J & D J Evans",2017-07-11
55/531/0148/,21603,D H B & Mrs C R Jeremy,2017-07-11
55/475/0003/,21313,David Rees,2017-07-12
55/455/0018/,21203,J W C GEORGE & SONS,2017-07-12
55/302/0038/,20956,D D & M D Lloyd-Jones,2017-07-12
55/266/0026/,20852,"J H G, E J & G W Evans",2017-07-12
55/476/0001/,28930,W O & P E REED,2017-07-12
55/255/0021/,29483,W Brice,2017-07-12
06/064/0025/,29371,ARCHER FARMING COMPANY,2017-07-12
06/210/0008/,29288,HOSELEY FARMS,2017-07-12
34/789/0017/,30922,T/A:,2017-07-12
07/084/0008/,30569,T/A: JB Statton & Son,2017-07-12
10/405/0008/,30483,Nicholas Heard,2017-07-12
36/014/0110/,13276,D G HAM,2017-07-12
21/030/0034/,9715,T/A: JH & PJ Turner,2017-07-12
21/184/0072/,10184,L BURROW & SONS,2017-07-12
21/157/0015/,10039,A J & M A KNOWLES,2017-07-12
21/401/0015/,10413,JOHN HUDDLESTON,2017-07-12
48/858/0078/,18385,R & J MITTON & SON,2017-07-12
36/326/0028/,14013,WALDEGRAVE FARMS LTD,2017-07-12
10/011/0014/,5186,B J & C A ELLIS & SON,2017-07-12
11/215/0122/,7731,A D & L C Perry,2017-07-12
11/219/0156/,7744,A C & C BOWEN,2017-07-12
10/218/0005/,6200,T/A  A & P Cooke,2017-07-12
10/188/0010/,3034,M/S  WHITAKER,2017-07-12
07/221/0067/,2643,M/S HARVEY BROS,2017-07-12
06/359/0026/,1401,S J & C HOOLEY,2017-07-12
10/320/0056/,6570,MESSRS D A SMOLDON,2017-07-13
10/152/0067/,5234,M W BROWN,2017-07-13
10/153/0002/,5777,M G & J Heal,2017-07-13
36/395/0113/,14169,GILCOMBE FARM,2017-07-13
21/084/0014/,9797,E W GILL AND SONS LIMITED,2017-07-13
36/242/0129/,13854,J & S M Rowland & Sons Ltd,2017-07-13
36/335/0053/,14077,FERN MEADOW LTD,2017-07-14
37/004/0023/,14427,MESSRS R J BROWN & SON,2017-07-14
37/202/0011/,15254,MESSRS F & E M BUXTON & PARTNERS,2017-07-14
09/237/0066/,4962,P M R G & M L NADEN,2017-07-14
09/146/0056/,4516,G W DUTTON & SONS,2017-07-14
06/219/0076/,864,MR KW HARVEY,2017-07-14
08/065/0041/,3061,M/S M & M WILSON & SONS,2017-07-14
08/032/0092/,2836,M/S G W & H M STORY,2017-07-14
08/028/0030/,2763,MESSRS BENSON,2017-07-14
09/099/0062/,30276,T/A: Edward Mellor,2017-07-14
56/226/0148/,22145,H E BARTLEY & CO,2017-07-14
56/229/0024/,22145,H E BARTLEY & CO,2017-07-14
56/099/0017/,22024,T G & N DAVIES,2017-07-14
56/023/0025/,21726,J H & R MORRIS,2017-07-14
56/087/0017/,21994,D J & E G U JONES & SON,2017-07-17
52/160/0298/,29809,M. R. M. D & H Edwards,2017-07-17
41/110/0206/,30867,T/A: Mays Farm Ringmer,2017-07-17
07/037/0067/,1740,G J CARTER,2017-07-17
12/023/0018/,7932,"SS, D, JA WATSON",2017-07-17
17/431/0033/,9261,K J MORRIS,2017-07-17
17/322/0018/,9171,G O FEW AND SON,2017-07-17
17/314/0058/,9160,THE GOVERNOR,2017-07-17
48/502/0002/,17836,MR G & J DEAN AND SON,2017-07-17
48/065/0009/,17251,CAMERON & SONS,2017-07-17
52/163/0044/,19136,F Humphreys & Son,2017-07-17
35/152/0095/,12730,J W & J Holland,2017-07-17
35/075/0026/,12442,T/A: W. H. Oliver & Son,2017-07-17
35/075/0026/,12442,T/A: W. H. Oliver & Son,2017-07-17
36/264/0015/,13899,M/S P E J & L A COTTEY,2017-07-18
36/017/0152/,13298,M/S R PUDDY & SON,2017-07-18
35/174/0137/,12930,B M Harris & Partners,2017-07-18
17/169/0023/,9801,J R & A M WHITWELL,2017-07-18
21/106/0218/,9731,F & S FAUD & SON,2017-07-18
21/237/0005/,10304,J & D BRADLEY,2017-07-18
21/148/0001/,9979,W & G CORNTHWAITE & SON,2017-07-18
21/689/7005/,10730,N  HANSON,2017-07-18
53/013/0361/,19224,Grwp Llandrillo-Menai,2017-07-18
53/163/0010/,19435,R & J DRAPER,2017-07-18
56/228/0100/,19475,A P W Williams,2017-07-18
10/115/0038/,5603,D R & L J LEE,2017-07-18
07/014/0013/,1609,KNOWLE FARM PARTNERSHIP,2017-07-18
07/221/0044/,2635,V T & S J PETHERICK,2017-07-18
10/424/0129/,30370,T/A: Wastenage Farms Ltd,2017-07-18
10/255/0109/,30340,T/A: JW & LF Baker,2017-07-18
21/143/0023/,29267,W & A E CORNALL,2017-07-18
56/090/0023/,22009,N EVANS & CO,2017-07-18
56/316/0042/,22341,D & H G & M R ROBERTS,2017-07-18
56/043/0106/,21809,W P & J P DAVIES,2017-07-18
55/267/0020/,20861,Evans Bros,2017-07-18
55/268/0012/,20870,R D & M S & R G EVANS,2017-07-18
55/268/0046/,20877,D R Morris & S L E Jones Morris,2017-07-18
56/043/0106/,21809,W P & J P DAVIES,2017-07-19
55/469/0025/,21286,"D G, C M & P Roberts",2017-07-19
56/204/0054/,22052,D HUGHES,2017-07-19
52/160/0298/,29809,M. R. M. D & H Edwards,2017-07-19
10/296/0328/,30364,T/A: S.R. & O.L. Downing,2017-07-19
07/122/0114/,30479,T/A: Barns of Trehendra,2017-07-19
07/034/0008/,30569,T/A: JB Statton & Son,2017-07-19
55/082/0117/,30902,T/A: PH & CA Picton,2017-07-19
07/197/0013/,2498,T J & C M DAUNCEY,2017-07-19
08/319/0014/,3780,MESSERS HASTWELL,2017-07-19
08/345/0003/,3899,M/S J J & M A PARK & SON,2017-07-19
11/130/0027/,7366,D W FORD & SONS,2017-07-19
10/374/0025/,6779,MR R W C BEARD & SON,2017-07-19
10/234/0023/,6285,M/S M D & E L COLLINS,2017-07-19
10/305/0008/,6497,MR A M & K M HARVEY,2017-07-19
11/116/0040/,7410,CRAIGS DAIRY,2017-07-19
11/072/0015/,7292,A J & M FOOT,2017-07-19
55/005/0003/,19563,T J & B E JAMES,2017-07-19
43/073/0026/,16086,R S BETTERIDGE,2017-07-19
22/235/0028/,10978,E A LOVATT & SON,2017-07-19
35/075/0026/,12442,T/A: W. H. Oliver & Son,2017-07-19
31/480/0016/,11633,MR D W BARBER,2017-07-20
44/901/0078/,16370,F YATES & SON,2017-07-20
44/673/0133/,16319,M T  PARTINGTON,2017-07-20
49/356/0111/,18564,T/A:  J A Haigh & Sons,2017-07-20
09/175/0008/,4866,GM BROWN & SON,2017-07-20
09/146/0086/,4516,G W DUTTON & SONS,2017-07-20
08/169/0003/,3553,MESSRS AWDE,2017-07-20
06/087/0003/,508,K H RILEY & SONS,2017-07-20
28/425/0008/,30834,E. A. Mayhew & Sons Limited,2017-07-20
